Dealer,Order Type,Exterior Material,Cabinet Interior,Drawer Box Type,Drawer Glide,Door Style,Finish Options,Number of Cabinets
1,Inspire,"Paint grade maple frame, MDF/HDF panel","55 Maple Melamine, Hard Rock","Blum Full Extension, Undermount, Soft Close",5 Piece Solid Wood,Paint (LCTS or LCP),33
3,Inspire,Paint grade HDF,None,None,"5 Piece HDF, Paint Only",Paint (LCTS or LCP),1
1,New Mountain Design,"Oak, White, AA-Blonde European Rift Cut, Veneer Only","Sand Shoal Melamine, textured","Blum Full Extension, Undermount, Soft Close","Veneer, Vertical Grain","Stain (LCWS), Glaze, Standard (LCG), 220 Scuff",65
1,Distinctive Cabinetry,CLEAF SO12 Java Chestnut Yosemite/Seta,291 White Melamine,"PRO600 Full Extension, Undermount, Soft Close","Vertical Grain, Melamine, Laminate, Acrylic",,8
1,Homestead Cabinet & Furniture,Paint grade HDF,Prism Linen Melamine,"Blum Full Extension, Undermount, Soft Close","5 Piece HDF, Paint Only",Paint (LCTS or LCP),4
1,Space Home Outfitters,Paint grade HDF,Prism Linen Melamine,"Blum Full Extension, Undermount, Soft Close","5 Piece HDF, Paint Only","Glaze, Standard (LCG), Paint (LCTS or LCP), 220 Scuff",16
3,Kitchen Traditions,"Oak, White, Select Plain Sliced",None,None,"Picture Frame, Veneer Panel with Molding",Stain (LCWS),1
2,KM Design,"Oak, White, Select Rift Cut",291 White Melamine,"Blum Full Extension, Undermount, Soft Close",5 Piece Solid Wood,"Spray or Dye Stain (LCSS, LCTG, or LCDS)",8
3,Inspire,Veneer $600 *SPECIAL ORDER*,None,None,"Veneer, Vertical Grain",Stain (LCWS),1
1,The Flooring Place and Design Gallery,"Metallic Grey 85387, Gloss",108 Folkstone Melamine,"PRO600 Full Extension, Undermount, Soft Close","Solid Color, Melamine, Laminate, Acrylic",,15
1,Aspen Cabinets LLC,"Oak, White, Select Rift Cut","55 Maple Melamine, Hard Rock","Blum Full Extension, Undermount, Soft Close","Picture Frame, Inverted Square, Veneer Panel with Molding","Stain (LCWS), Glaze, Standard (LCG), Grain popper",20
3,Jackson Hole Cabinets,"Oak, White, Rustic Plain Sliced",None,None,"Slab, Solid Wood Face, Vertical Grain, Eng Core, Veneer Edge","Stain (LCWS), One Pass Seal, Scuff, Grain popper",1
3,Cabinets West,Paint grade HDF,None,None,"Picture Frame, Veneer Panel with Molding",Paint (LCTS or LCP),1
3,Aspen Cabinets LLC,CLEAF LR17 Bagnola Sable/Sable,None,None,"Vertical Grain, Melamine, Laminate, Acrylic",,1
2,Olivier Design,"Paint grade maple frame, MDF/HDF panel","55 Maple Melamine, Hard Rock","Blum Full Extension, Undermount, Soft Close",5 Piece Solid Wood,Paint (LCTS or LCP),1
1,The Flooring Place and Design Gallery,"Paint grade maple frame, MDF/HDF panel",291 White Melamine,"PRO600 Full Extension, Undermount, Soft Close","5 Piece HDF, Paint Only",Paint (LCTS or LCP),36
1,Aspen Cabinets LLC,Paint grade HDF,136 Storm Grey Melamine,"Blum Full Extension, Undermount, Soft Close","HDF Slab, Paint only",Paint (LCTS or LCP),23
3,Aspen Cabinets LLC,Alder Select,None,None,5 Piece Solid Wood,"Stain (LCWS), Glaze, Standard (LCG), 220 Scuff, Grain popper",3
1,Vail Cabinets,Paint grade HDF,291 White Melamine,"Blum Full Extension, Undermount, Soft Close",One Piece HDF,Paint (LCTS or LCP),8
2,Vail Cabinets,Alder Select,Pre finished Maple Plywood (Currently Special Order),"Blum Full Extension, Undermount, Soft Close",5 Piece Solid Wood,"Spray or Dye Stain (LCSS, LCTG, or LCDS), Glaze, Standard (LCG), 220 Scuff",1
3,Inspire,Paint grade HDF,None,None,One Piece HDF,Paint (LCTS or LCP),1
1,Inspire,"White 1982, Matte",108 Folkstone Melamine,"Legrabox(Check for Availability), Soft Close","Solid Color, Melamine, Laminate, Acrylic",,15
3,Vail Cabinets,Paint grade HDF,None,None,"HDF Slab, Paint only",Paint (LCTS or LCP),1
1,Homestead Woods,Hickory Rustic Calico,Pre finished Maple Plywood (Currently Special Order),"Blum Full Extension, Undermount, Soft Close",5 Piece Solid Wood,"Glaze, Heavy Hangup (LCG), Glaze, Applied Hangup (LCG)",9
3,Inspire,"Walnut, Select, Quarter Sawn",None,None,5 Piece Solid Wood,"Glaze, Standard (LCG), Paint (LCTS or LCP)",1
3,Aspen Cabinets LLC,"Oak, White, AA-Blonde European Rift Cut, Veneer Only",None,None,"Veneer, Vertical Grain","Stain (LCWS), Glaze, Standard (LCG), Grain popper",1
3,Homestead Woods,Hickory Select Calico,None,None,5 Piece Solid Wood,"Glaze, Heavy Hangup (LCG)",0
3,Inspire,"Paint grade maple frame, MDF/HDF panel",None,None,5 Piece Solid Wood,"Glaze, Standard (LCG), Paint (LCTS or LCP), 220 Scuff",1
2,The Flooring Place and Design Gallery,"Paint grade maple frame, MDF/HDF panel","55 Maple Melamine, Hard Rock","PRO600 Full Extension, Undermount, Soft Close",5 Piece Solid Wood,Paint (LCTS or LCP),1
1,Distinctive Cabinetry,Maverik Old Mill Oak,291 White Melamine,"PRO600 Full Extension, Undermount, Soft Close","Laminate, Horizontal Grain Maverik",,22
3,Inspire,Paint grade HDF,None,None,Slatted Door (Painted),Paint (LCTS or LCP),1
1,Vail Cabinets,"Oak, White, AA-Blonde European Rift Cut, Veneer Only","55 Maple Melamine, Hard Rock","Blum Full Extension, Undermount, Soft Close","Veneer, Vertical Grain","Stain (LCWS), Glaze, Standard (LCG)",1
2,Olivier Design,"Paint grade maple frame, MDF/HDF panel","55 Maple Melamine, Hard Rock","Blum Full Extension, Undermount, Soft Close",5 Piece Solid Wood,Paint (LCTS or LCP),8
2,Caruso Kitchens,"Paint grade maple frame, MDF/HDF panel","55 Maple Melamine, Hard Rock","Blum Full Extension, Undermount, Soft Close",5 Piece Solid Wood,Paint (LCTS or LCP),1
1,Vail Cabinets,Alder Rustic,"55 Maple Melamine, Hard Rock","Blum Full Extension, Undermount, Soft Close",5 Piece Solid Wood,"Stain (LCWS), Glaze, Standard (LCG), 220 Scuff",10
3,Aspen Cabinets LLC,"Oak, White, Select Plain Sliced",None,None,"Veneer, Vertical Grain","Stain (LCWS), Glaze, Standard (LCG)",2
3,Aspen Cabinets LLC,CLEAF LM37 Stratos Pinea Scultura/Matrix,None,None,"Vertical Grain, Melamine, Laminate, Acrylic",,2
1,Distinctive Cabinetry,SALT GSDF5 - Rustic Oak,291 White Melamine,"PRO600 Full Extension, Undermount, Soft Close","Vertical Grain, Melamine, Laminate, Acrylic",,10
1,Distinctive Cabinetry,Maverik Old Mill Oak,291 White Melamine,"PRO600 Full Extension, Undermount, Soft Close","Laminate, Horizontal Grain Maverik",,11
1,Aspen Cabinets LLC,"Wenge , Quarter Sawn *SPECIAL ORDER*","55 Maple Melamine, Hard Rock","Blum Full Extension, Undermount, Soft Close","Veneer, Horizontal Grain","Spray or Dye Stain (LCSS, LCTG, or LCDS)",4
3,Jackson Hole Cabinets,Veneer $275 *SPECIAL ORDER*,None,None,"Veneer, Horizontal Grain",Natural,1
1,Distinctive Cabinetry,Maverik Old Mill Oak,291 White Melamine,"PRO600 Full Extension, Undermount, Soft Close","Laminate, Horizontal Grain Maverik",,23
1,New Mountain Design,!Alder Rustic (Tight Knot),663 Chocolate Apple Melamine,"Blum Full Extension, Undermount, Soft Close",5 Piece Solid Wood,"Glaze, Standard (LCG), Paint (LCTS or LCP), Brushing - Light, Rub through, Darkened - medium",38
3,Aspen Cabinets LLC,"Oak, White, Select Rift Cut",None,None,"Picture Frame, Inverted Square, Veneer Panel with Molding","Stain (LCWS), Glaze, Standard (LCG), Grain popper",1
2,The Flooring Place and Design Gallery,Paint grade HDF,291 White Melamine,"PRO600 Full Extension, Undermount, Soft Close","5 Piece HDF, Paint Only",Paint (LCTS or LCP),1
2,Blush Kitchens,"Paint grade maple frame, MDF/HDF panel","55 Maple Melamine, Hard Rock","Blum Full Extension, Undermount, Soft Close",5 Piece Solid Wood,Paint (LCTS or LCP),1
3,The Flooring Place and Design Gallery,Hickory Select Calico,None,None,"Veneer, Vertical Grain","Glaze, Standard (LCG)",1
1,Space Home Outfitters,"Paint grade maple frame, MDF/HDF panel",Prism Linen Melamine,"PRO600 Full Extension, Undermount, Soft Close","5 Piece HDF, Paint Only","Glaze, Standard (LCG), Paint (LCTS or LCP)",7
1,Inspire,"Oak, White European Select Rift Cut, Veneer Only","55 Maple Melamine, Hard Rock","Blum Full Extension, Undermount, Soft Close","Veneer, Vertical Grain","Stain (LCWS), Glaze, Standard (LCG), Grain popper",15
1,Distinctive Cabinetry,Alder Rustic,291 White Melamine,"PRO600 Full Extension, Undermount, Soft Close",5 Piece Solid Wood,Stain (LCWS),10
3,New Mountain Design,"Oak, Mixed Species, Reclaimed, Clean Faced *SPECIAL ORDER*",408 Alabama Cherry Melamine,"Blum Full Extension, Undermount, Soft Close",5 Piece Solid Wood,"Stain (LCWS), Glaze, Standard (LCG)",1
1,Distinctive Cabinetry,Maverik Old Mill Oak,291 White Melamine,"PRO600 Full Extension, Undermount, Soft Close","Laminate, Horizontal Grain Maverik",,6
2,The Flooring Place and Design Gallery,"Oak, White European Select Rift Cut, Veneer Only","55 Maple Melamine, Hard Rock","PRO600 Full Extension, Undermount, Soft Close","Veneer, Horizontal Grain","Stain (LCWS), Glaze, Standard (LCG)",1
2,Olivier Design,SALT GSDF5 - Rustic Oak,"55 Maple Melamine, Hard Rock","Blum Full Extension, Undermount, Soft Close","Vertical Grain, Melamine, Laminate, Acrylic",,3
2,Homestead Cabinet & Furniture,Alder Select,108 Folkstone Melamine,"Blum Full Extension, Undermount, Soft Close",5 Piece Solid Wood,"Stain (LCWS), Glaze, Standard (LCG)",5
2,The Flooring Place and Design Gallery,SALT GSDF4 - Lakeshore Oak / CLEAF LN28 Lakeshore Oak Matrix/Matrix,291 White Melamine,"Blum Full Extension, Undermount, Soft Close","5 Piece Melamine, Laminate, Acrylic (3"" Stile and Rail)",,2
3,KM Design,Alder Select,None,None,5 Piece Solid Wood,"Stain (LCWS), Glaze, Heavy Hangup (LCG), 220 Scuff",1
1,Jackson Hole Cabinets,"Oak, White, Rustic Plain Sliced",136 Storm Grey Melamine,"Blum Full Extension, Undermount, Soft Close","Slab, Solid Wood Face, Vertical Grain, Eng Core, Veneer Edge","Stain (LCWS), One Pass Seal, Scuff, Grain popper",19
1,Vail Cabinets,"Paint grade maple frame, MDF/HDF panel","55 Maple Melamine, Hard Rock","Blum Full Extension, Undermount, Soft Close",5 Piece Solid Wood,"Glaze, Standard (LCG), Paint (LCTS or LCP)",2
1,Inspire,"Oak, White, Select Plain Sliced",108 Folkstone Melamine,"Blum Full Extension, Undermount, Soft Close",5 Piece Solid Wood,"Stain (LCWS), Glaze, Standard (LCG), 220 Scuff",3
3,The Flooring Place and Design Gallery,Hickory Rustic Calico,None,None,5 Piece Solid Wood,"Stain (LCWS), Glaze, Standard (LCG), Grain popper",2
3,The Flooring Place and Design Gallery,Egger H3157 Vicenza Oak (5x9),None,None,"Vertical Grain, Melamine, Laminate, Acrylic",,1
3,Homestead Cabinet & Furniture,Paint grade HDF,None,None,One Piece HDF,Paint (LCTS or LCP),1
3,New Mountain Design,"Stone 85383, Matte",None,None,"Solid Color, Melamine, Laminate, Acrylic",,2
3,Homestead Cabinet & Furniture,Alder Rustic,None,None,"Durango (7/8"" or 1"" thick)","Stain (LCWS), Glaze, Standard (LCG)",1
3,Homestead Cabinet & Furniture,Egger H3180 Brown Halifax Oak (5x9),None,None,"Vertical Grain, Melamine, Laminate, Acrylic",,1
3,The Flooring Place and Design Gallery,Alder Rustic,None,None,"Durango (7/8"" or 1"" thick)","Stain (LCWS), Glaze, Standard (LCG), Brushing - Light, Crackle Illusions, Post glaze scuff, Rub through - Light, Super Paint",0
1,The Flooring Place and Design Gallery,"Paint grade maple frame, MDF/HDF panel","55 Maple Melamine, Hard Rock","Blum Full Extension, Undermount, Soft Close",5 Piece Solid Wood,Paint (LCTS or LCP),34
1,Inspire,Paint grade HDF,291 White Melamine,"Blum Full Extension, Undermount, Soft Close","HDF Slab, Paint only",Paint (LCTS or LCP),1
1,Distinctive Cabinetry,Maverik Old Mill Oak,291 White Melamine,"PRO600 Full Extension, Undermount, Soft Close","Laminate, Horizontal Grain Maverik",,14
3,KM Design,"Oak, White, Select Rift Cut",None,None,Slatted Door,"Stain (LCWS), Glaze, Standard (LCG), 220 Scuff, Grain popper",3
1,Aspen Cabinets LLC,"Oak, White, Select Plain Sliced",108 Folkstone Melamine,"Blum Full Extension, Undermount, Soft Close","Veneer, Vertical Grain","Spray or Dye Stain (LCSS, LCTG, or LCDS), One Pass Seal, Scuff",5
3,Homestead Woods,"Oak, White, Select Rift Cut",04 Natural Maple Melamine,"Blum Full Extension, Undermount, Soft Close","Veneer, Horizontal Grain","Stain (LCWS), Glaze, Standard (LCG)",1
2,Jackson Hole Cabinets,"Oak, White, Select Rift Cut","55 Maple Melamine, Hard Rock","Blum Full Extension, Undermount, Soft Close","Veneer, Vertical Grain","Glaze, Standard (LCG)",5
1,Inspire,"Metallic Beige 7499 , Matte",108 Folkstone Melamine,"Legrabox(Check for Availability), Soft Close","Solid Color, Melamine, Laminate, Acrylic",,2
1,Kitchen Traditions,Cherry Select,"55 Maple Melamine, Hard Rock","Grass Elite, Full Extension, Undermount, Soft Close",5 Piece Solid Wood,Stain (LCWS),1
2,New Mountain Design,Alder Select,"Sandy Seashell, Tru North Textured","Blum Full Extension, Undermount, Soft Close",5 Piece Solid Wood,"Stain (LCWS), Glaze, Standard (LCG), 220 Scuff",6
1,Distinctive Cabinetry,Maverik Old Mill Oak,291 White Melamine,"PRO600 Full Extension, Undermount, Soft Close","Laminate, Horizontal Grain Maverik",,23
3,Aspen Cabinets LLC,"Walnut, Quarter Sawn, Select European, Veneer Only",None,None,"Veneer, Vertical Grain","Stain (LCWS), Glaze, Standard (LCG)",1
3,Inspire,"Oak, White, Select Plain Sliced",None,None,"Veneer, Vertical Grain","Spray or Dye Stain (LCSS, LCTG, or LCDS), Glaze, Standard (LCG)",2
3,Vail Cabinets,SALT SM4565 - Olmo Miele - SM'art,None,None,"Solid Color, Melamine, Laminate, Acrylic",,1
3,WA Homestead,"Oak, White, Select Quarter Sawn",None,None,5 Piece Solid Wood,"Glaze, Standard (LCG)",1
3,Homestead Cabinet & Furniture,Veneer $450 *SPECIAL ORDER*,None,None,"Veneer, Vertical Grain",Natural,1
1,CBNT Co.,Walnut Select,371 Medium Sycamore Melamine,"Blum Full Extension, Undermount, Soft Close",5 Piece Solid Wood,Natural,5
1,Jackson Hole Cabinets,CLEAF S122 Tyburn,"55 Maple Melamine, Hard Rock","Blum Full Extension, Undermount, Soft Close","Vertical Grain, Melamine, Laminate, Acrylic",,13
1,Blush Kitchens,"Paint grade maple frame, MDF/HDF panel",Prism Linen Melamine,"Blum Full Extension, Undermount, Soft Close",Applied Molding on 5 Piece Door,"Stain (LCWS), Glaze, Standard (LCG), 220 Scuff",5
2,Distinctive Cabinetry,Maverik Old Mill Oak,291 White Melamine,"Blum Full Extension, Undermount, Soft Close","Laminate, Horizontal Grain Maverik",,1
2,Kitchen Traditions,Paint grade HDF,"55 Maple Melamine, Hard Rock","Blum Full Extension, Undermount, Soft Close",One Piece HDF,Paint (LCTS or LCP),1
3,New Mountain Design,Paint grade HDF,None,None,"HDF Slab, Paint only",Paint (LCTS or LCP),2
1,Inspire,"Stone 85383, Gloss","55 Maple Melamine, Hard Rock","Blum Full Extension, Undermount, Soft Close","Solid Color, Melamine, Laminate, Acrylic",,8
1,Distinctive Cabinetry,Maverik Old Mill Oak,291 White Melamine,"PRO600 Full Extension, Undermount, Soft Close","Laminate, Horizontal Grain Maverik",,2
1,Distinctive Cabinetry,Paint grade HDF,291 White Melamine,"PRO600 Full Extension, Undermount, Soft Close",One Piece HDF,Paint (LCTS or LCP),23
1,Homestead Woods,Alder Select,"55 Maple Melamine, Hard Rock","PRO600 Full Extension, Undermount, Soft Close",5 Piece Solid Wood,Stain (LCWS),24
2,Vail Cabinets,"Black 8421, Gloss",06 Black Melamine,"Blum Full Extension, Undermount, Soft Close","Solid Color, Melamine, Laminate, Acrylic",,1
3,Bella Vie,Alder Rustic,"55 Maple Melamine, Hard Rock","Blum Full Extension, Undermount, Soft Close",Applied Molding on 5 Piece Door,"Glaze, Standard (LCG)",1
1,Blush Kitchens,"Mirlux Black (PET) , Matte",Prism Linen Melamine,"PRO600 Full Extension, Undermount, Soft Close","Solid Color, Melamine, Laminate, Acrylic",,22
1,Cabinets West,"Oak, White, Select Rift Cut",Black KMAU002,"Blum Full Extension, Undermount, Soft Close",5 Piece Solid Wood,"Stain (LCWS), Glaze, Standard (LCG), 220 Scuff",1
1,The Flooring Place and Design Gallery,"!Laminate, Formica (Call for Availability)",291 White Melamine,"Blum Full Extension, Undermount, Soft Close","Vertical Grain, Melamine, Laminate, Acrylic",,24
1,Distinctive Cabinetry,Maverik Old Mill Oak,291 White Melamine,"PRO600 Full Extension, Undermount, Soft Close","Laminate, Horizontal Grain Maverik",,6
1,The Flooring Place and Design Gallery,"LAB Design Laminate, Group 2, Distant Planet PM155 SLA, Good 2 sides, ESI 2478G Storm Edge (Special Order), (Call for availability)",06 Black Melamine,"Blum Full Extension, Undermount, Soft Close","Solid Color, Melamine, Laminate, Acrylic",,4
1,Flashman Design,"Walnut, Quarter Sawn, Select European, Veneer Only",Alexandria Walnut KMDG6031,"Blum Full Extension, Undermount, Soft Close","Veneer, Vertical Grain",Natural,9
3,Cabinets West,"Oak, White, Select Rift Cut",None,None,"Veneer, Vertical Grain",,1
2,Jackson Hole Cabinets,CLEAF FA77 Cool Grey Penelope/Penelope,"55 Maple Melamine, Hard Rock","Blum Full Extension, Undermount, Soft Close","Vertical Grain, Melamine, Laminate, Acrylic",,1
3,JM Kitchen and Bath Design,"Maple, Select, Hard",None,None,"Veneer, Vertical Grain","Stain (LCWS), Glaze, Standard (LCG), 220 Scuff",1
1,The Flooring Place and Design Gallery,"Mirlux Graphite (PET) , Matte",108 Folkstone Melamine,"PRO600 Full Extension, Undermount, Soft Close","Solid Color, Melamine, Laminate, Acrylic",,3
3,The Flooring Place and Design Gallery,Hickory Rustic Heart,None,None,5 Piece Solid Wood,"Glaze, Standard (LCG)",1
1,Kitchen Traditions,Paint grade HDF,"55 Maple Melamine, Hard Rock","Blum Full Extension, Undermount, Soft Close",One Piece HDF,Paint (LCTS or LCP),17
3,Aspen Cabinets LLC,Alder Select,None,None,"Veneer, Vertical Grain","Stain (LCWS), Glaze, Standard (LCG), 220 Scuff, Grain popper",1
2,Bella Vie,Alder Select,04 Natural Maple Melamine,"PRO600 Full Extension, Undermount, Soft Close",5 Piece Solid Wood,"Glaze, Standard (LCG), Paint (LCTS or LCP), Rub through - Light",1
1,Space Home Outfitters,Walnut Select,291 White Melamine,"Blum Full Extension, Undermount, Soft Close","Veneer, Vertical Grain","Natural, Double Sealer (Heavy Build)",3
1,The Flooring Place and Design Gallery,CLEAF FA77 Cool Grey Penelope/Penelope,108 Folkstone Melamine,"Blum Full Extension, Undermount, Soft Close","Vertical Grain, Melamine, Laminate, Acrylic",,10
1,Jackson Hole Cabinets,"Oak, White, Select Rift Cut",136 Storm Grey Melamine,"Blum Full Extension, Undermount, Soft Close","Veneer, Vertical Grain","Stain (LCWS), Glaze, Standard (LCG), 220 Scuff",29
2,Kitchen Traditions,Alder Select,"55 Maple Melamine, Hard Rock","Blum Full Extension, Undermount, Soft Close",5 Piece Solid Wood,"Stain (LCWS), Glaze, Standard (LCG)",2
3,Inspire,Walnut Select,None,None,5 Piece Solid Wood,"Stain (LCWS), Spray or Dye Stain (LCSS, LCTG, or LCDS), Glaze, Standard (LCG), Brushing - Light",2
1,Christophers K&B,SALT SM4565 - Olmo Miele - SM'art,"55 Maple Melamine, Hard Rock","Blum Full Extension, Undermount, Soft Close","Vertical Grain, Melamine, Laminate, Acrylic",,14
1,Jackson Hole Cabinets,"Maple, Select, Hard","55 Maple Melamine, Hard Rock","Blum Full Extension, Undermount, Soft Close","Veneer, Vertical Grain",Natural,1
1,New Mountain Design,"Pebble 85468, Matte",108 Folkstone Melamine,"Blum Full Extension, Undermount, Soft Close","Solid Color, Melamine, Laminate, Acrylic",,27
3,Vail Cabinets,"Maple, Paint Grade",None,None,5 Piece Solid Wood,Paint (LCTS or LCP),2
1,Aspen Cabinets LLC,Alder Select,"55 Maple Melamine, Hard Rock","Blum Full Extension, Undermount, Soft Close",5 Piece Solid Wood,"Stain (LCWS), Glaze, Standard (LCG)",1
2,Inspire,"LAB Design Laminate, Group 2, Aubergine Wood WC094, Solid Matte Black backer (Special Order), (Call for availability)",701 American Black Walnut Melamine,"Blum Full Extension, Undermount, Soft Close","Vertical Grain, Melamine, Laminate, Acrylic",,1
